Year,Month,Day,Time UTC,Mag,Lat,Lon,Depth km,Region,IRIS ID,Timestamp
2012,11,6,0.597685185,5.5,-3.7827,149.1228,35,BISMARCK SEA,8900570,1352211640
2012,11,6,0.464965278,5.6,-35.4202,-104.811,13,SOUTHEAST OF EASTER ISLAND,8900452,1352200173
2012,11,6,0.26212963,5.6,9.967,57.1825,15.3,CARLSBERG RIDGE,8900258,1352182648
2012,11,6,0.071157407,5.7,1.3456,122.2415,59.3,"MINAHASSA PENINSULA, SULAWESI",8900076,1352166148
2012,11,6,0.068310185,5.6,1.2957,122.133,35,"MINAHASSA PENINSULA, SULAWESI",8900072,1352165902
2012,11,6,0.066921296,5.6,1.2999,122.2482,31.9,"MINAHASSA PENINSULA, SULAWESI",8900071,1352165782
2012,11,6,0.017766204,5.3,-57.4042,-142.7858,10,PACIFIC-ANTARCTIC RIDGE,8900026,1352161535
2012,11,6,0.005046296,5,-9.3318,158.8477,27,SOLOMON ISLANDS,8900008,1352160436
2012,11,5,0.781956019,5,-53.2606,8.7646,10,BOUVET ISLAND REGION,8899814,1352141161
2012,11,5,0.60150463,5,-23.9891,-175.702,31,TONGA ISLANDS REGION,8899621,1352125570
2012,11,5,0.1878125,5.6,37.8225,143.736,31.9,"OFF EAST COAST OF HONSHU, JAPAN",8899186,1352089827
2012,11,5,0.038645833,5.3,4.6597,125.1203,40.4,"TALAUD ISLANDS, INDONESIA",8899028,1352076939
2012,11,5,0.020833333,5.3,-0.1569,125.3052,49,SOUTHERN MOLUCCA SEA,8899008,1352075400
2012,11,5,0.017164352,5.3,-28.7464,61.9461,10,SOUTHWEST INDIAN RIDGE,8899001,1352075083
2012,11,4,0.990717593,5.4,4.6317,125.0609,31.4,"TALAUD ISLANDS, INDONESIA",8898969,1352072798
2012,11,4,0.835243056,5,7.2985,-35.8361,15,CENTRAL MID-ATLANTIC RIDGE,8898823,1352059365
2012,11,4,0.797511574,5.2,-20.4101,-67.9591,171.8,SOUTHERN BOLIVIA,8898761,1352056105
2012,11,4,0.519166667,5.2,52.2953,-132.0359,19.7,QUEEN CHARLOTTE ISLANDS REGION,8898458,1352032056
2012,11,4,0.509039352,5.1,-22.3187,171.394,101.7,SOUTHEAST OF LOYALTY ISLANDS,8898447,1352031181
2012,11,4,0.452326389,5,-7.21,129.55,10,BANDA SEA,8898391,1352026281
2012,11,4,0.276111111,5.5,-15.9813,-72.0255,122.4,SOUTHERN PERU,8898219,1352011056
2012,11,4,0.011481481,5.1,-14.8528,167.3499,138.3,VANUATU ISLANDS,8897911,1351988192
2012,11,3,0.867523148,5.5,-22.0572,-176.1331,141.7,SOUTH OF FIJI ISLANDS,8897744,1351975754
2012,11,3,0.809155093,5.1,-16.5929,-173.4072,10,TONGA ISLANDS,8897657,1351970711
2012,11,3,0.540416667,5.7,7.1284,-34.0483,9.9,CENTRAL MID-ATLANTIC RIDGE,8897347,1351947492
2012,11,3,0.466898148,5.3,10.5381,126.9196,30.1,PHILIPPINE ISLANDS REGION,8897274,1351941140
2012,11,2,0.762199074,6.1,9.235,126.2811,55.5,"MINDANAO, PHILIPPINES",3560976,1351880254
2012,11,2,0.585277778,5,4.6342,125.6854,179.3,"TALAUD ISLANDS, INDONESIA",8896444,1351864968
2012,11,2,0.347210648,5,52.2832,-132.0301,18,QUEEN CHARLOTTE ISLANDS REGION,8896201,1351844399
2012,11,2,0.077847222,5.6,55.7827,163.056,30.6,OFF EAST COAST OF KAMCHATKA,8895963,1351821126
2012,11,2,0.057106481,5.6,-7.8219,121.672,278,FLORES SEA,8895942,1351819334
2012,11,1,0.984224537,5.5,1.1966,122.1543,32.5,"MINAHASSA PENINSULA, SULAWESI",8895888,1351813037
2012,11,1,0.591678241,5.7,-6.7537,107.482,149.3,"JAVA, INDONESIA",8895501,1351779121
2012,11,1,0.559849537,5,-5.3599,145.5791,86,"EASTERN NEW GUINEA REG., P.N.G.",8895462,1351776371
2012,11,1,0.408368056,5.2,-20.2918,-177.6144,493.5,FIJI ISLANDS REGION,8895297,1351763283
2012,11,1,0.356157407,5,5.449,125.37,36,"MINDANAO, PHILIPPINES",8895241,1351758772
2012,11,1,0.289837963,5.1,49.316,155.7038,58.7,KURIL ISLANDS,8895186,1351753042
2012,11,1,0.14681713,5.2,-5.6536,129.1708,258.9,BANDA SEA,8895044,1351740685
2012,11,1,0.136111111,5.3,52.4357,-131.9412,12.3,QUEEN CHARLOTTE ISLANDS REGION,8895032,1351739760
2012,10,31,0.941886574,5.2,-3.4571,149.5027,20,BISMARCK SEA,8894836,1351722979
2012,10,31,0.939328704,5.2,-3.5275,149.3299,20,BISMARCK SEA,8894833,1351722758
2012,10,31,0.872662037,5.3,-41.3416,-88.7036,10,WEST CHILE RISE,8894776,1351716998
2012,10,31,0.378414352,5.1,-15.2731,-13.1741,10,SOUTHERN MID-ATLANTIC RIDGE,8894203,1351674295
2012,10,30,0.590949074,5.2,52.2128,-131.8663,9.6,QUEEN CHARLOTTE ISLANDS REGION,8893239,1351606258
2012,10,30,0.452800926,5,-7.4257,129.814,100,BANDA SEA,8893070,1351594322
2012,10,30,0.314918981,5,-56.5188,-141.3266,10,PACIFIC-ANTARCTIC RIDGE,8892928,1351582409
2012,10,30,0.300416667,5.5,-17.97,-178.4601,579,FIJI ISLANDS REGION,8892910,1351581156
2012,10,30,0.300335648,5.3,-4.5856,151.915,153,"NEW BRITAIN REGION, P.N.G.",8892909,1351581149
2012,10,30,0.194618056,5.3,52.1546,-131.8176,23,QUEEN CHARLOTTE ISLANDS REGION,8892813,1351572015
2012,10,30,0.121655093,5,52.277,-131.873,5.5,QUEEN CHARLOTTE ISLANDS REGION,8892725,1351565711
2012,10,30,0.117372685,6.2,52.145,-132.1115,9.5,QUEEN CHARLOTTE ISLANDS REGION,3533867,1351565341
2012,10,29,0.945277778,5.1,-15.1817,-173.3648,30,TONGA ISLANDS,8892538,1351550472
2012,10,29,0.917060185,5.1,52.5887,-132.2602,18,QUEEN CHARLOTTE ISLANDS REGION,8892516,1351548034
2012,10,29,0.889270833,5,-4.7315,153.1262,61.3,"NEW IRELAND REGION, P.N.G.",8892484,1351545633
2012,10,29,0.825763889,5.2,-0.4987,132.8106,34.1,"IRIAN JAYA REGION, INDONESIA",8892402,1351540146
2012,10,29,0.645740741,5.7,-0.1535,125.2591,56.5,SOUTHERN MOLUCCA SEA,8892177,1351524592
2012,10,29,0.503645833,5,52.6168,-132.4447,18,QUEEN CHARLOTTE ISLANDS REGION,8892015,1351512315
2012,10,29,0.46337963,5,51.8487,-131.3639,23,QUEEN CHARLOTTE ISLANDS REGION,8891965,1351508836
2012,10,29,0.274189815,5,-8.2484,123.5486,35,"FLORES REGION, INDONESIA",8891759,1351492490
2012,10,29,0.269872685,5.5,-8.195,123.5173,38.7,"FLORES REGION, INDONESIA",8891755,1351492117
2012,10,29,0.259375,5,-8.1994,123.5931,27.8,"FLORES REGION, INDONESIA",8891738,1351491210
2012,10,29,0.099108796,5.2,0.9009,98.3563,50.7,"NORTHERN SUMATRA, INDONESIA",8891592,1351477363
2012,10,29,0.075717593,5.1,52.4747,-132.0135,22.7,QUEEN CHARLOTTE ISLANDS REGION,8891569,1351475342
2012,10,28,0.982210648,5,52.5906,-132.205,15.5,QUEEN CHARLOTTE ISLANDS REGION,8891463,1351467263
2012,10,28,0.976967593,5,52.6567,-132.5411,15.4,QUEEN CHARLOTTE ISLANDS REGION,8891458,1351466810
2012,10,28,0.945451389,5.3,52.294,-131.9425,11.8,QUEEN CHARLOTTE ISLANDS REGION,8891427,1351464087
2012,10,28,0.803368056,5.3,52.5808,-132.5037,17.4,QUEEN CHARLOTTE ISLANDS REGION,8891252,1351451811
2012,10,28,0.798541667,5.8,52.2321,-131.9203,18.9,QUEEN CHARLOTTE ISLANDS REGION,8891248,1351451394
2012,10,28,0.794016204,5.6,52.7561,-132.5113,23.6,QUEEN CHARLOTTE ISLANDS REGION,8891241,1351451003
2012,10,28,0.789965278,5.3,52.6613,-132.427,15.6,QUEEN CHARLOTTE ISLANDS REGION,8891233,1351450653
2012,10,28,0.787731481,6.4,52.5384,-132.6591,5.1,QUEEN CHARLOTTE ISLANDS REGION,3533766,1351450460
2012,10,28,0.38712963,5.1,52.3113,-131.8348,16.3,QUEEN CHARLOTTE ISLANDS REGION,8890765,1351415848
2012,10,28,0.309259259,5,52.2578,-131.3936,5.8,QUEEN CHARLOTTE ISLANDS REGION,8890674,1351409120
2012,10,28,0.261701389,5,52.2722,-131.3113,10,QUEEN CHARLOTTE ISLANDS REGION,8890610,1351405011
2012,10,28,0.18525463,5.1,52.7121,-132.3824,14.1,QUEEN CHARLOTTE ISLANDS REGION,8890512,1351398406
2012,10,28,0.184363426,5.2,52.5914,-132.5142,18,QUEEN CHARLOTTE ISLANDS REGION,8890509,1351398329
2012,10,28,0.131122685,5,10.3572,92.527,29,"ANDAMAN ISLANDS, INDIA REGION",8890448,1351393729
2012,10,28,0.127858796,7.8,52.6777,-132.1724,7.4,QUEEN CHARLOTTE ISLANDS REGION,3533701,1351393447
2012,10,28,0.113321759,5.4,10.4756,126.8175,29.9,PHILIPPINE ISLANDS REGION,8890423,1351392191
2012,10,27,0.843738426,5.3,-21.5546,169.79,36,SOUTHEAST OF LOYALTY ISLANDS,8890136,1351368899
2012,10,27,0.842395833,5.1,-6.1764,151.7309,38.3,"NEW BRITAIN REGION, P.N.G.",8890131,1351368783
2012,10,27,0.681979167,5,14.5626,-92.406,63.3,"NEAR COAST OF CHIAPAS, MEXICO",8889958,1351354923
2012,10,27,0.657256944,5.3,10.4482,126.8944,31.8,PHILIPPINE ISLANDS REGION,8889930,1351352787
2012,10,27,0.397581019,5,9.8337,57.1109,15.1,CARLSBERG RIDGE,8889647,1351330351
2012,10,27,0.244606481,5,-10.8562,160.9989,18,SOLOMON ISLANDS,8889510,1351317134
2012,10,26,0.901608796,5,-11.6568,165.5091,41.9,SANTA CRUZ ISLANDS,8889137,1351287499
2012,10,26,0.607013889,5,-36.6038,79.0951,0,MID-INDIAN RIDGE,8888778,1351262046
2012,10,25,0.962106481,5.3,39.8755,16.0149,5.5,SOUTHERN ITALY,8887786,1351206326
2012,10,25,0.957152778,5,11.2581,126.2259,44.1,PHILIPPINE ISLANDS REGION,8887777,1351205898
2012,10,25,0.940173611,5.1,-50.2434,114.0928,15,WESTERN INDIAN-ANTARCTIC RIDGE,8887747,1351204431
2012,10,25,0.867766204,5.2,-5.9702,-76.2132,21.8,NORTHERN PERU,8887631,1351198175
2012,10,25,0.778217593,5.5,-19.8932,-178.1286,603.4,FIJI ISLANDS REGION,8887463,1351190438
2012,10,25,0.439201389,5.6,38.3484,141.7697,48.9,"NEAR EAST COAST OF HONSHU, JAPAN",8886839,1351161147
2012,10,25,0.438414352,5.1,22.452,120.4347,31.2,TAIWAN,8886835,1351161079
2012,10,25,0.4234375,5,0.6251,124.5842,173.6,"MINAHASSA PENINSULA, SULAWESI",8886803,1351159785
2012,10,24,0.747199074,5.2,17.838,-81.7108,22,NORTH OF HONDURAS,8885897,1351101358
2012,10,24,0.037604167,5.1,47.11,142.75,10,"SAKHALIN, RUSSIA",8885120,1351040049
2012,10,24,0.031631944,6.4,10.0745,-85.3716,22.3,COSTA RICA,3521310,1351039533
2012,10,23,0.955277778,5,-0.9518,67.551,15,CARLSBERG RIDGE,8885023,1351032936
2012,10,23,0.750520833,5,-6.5716,147.9853,51,"EASTERN NEW GUINEA REG., P.N.G.",8884779,1351015245
2012,10,23,0.448148148,5.1,-25.7821,-70.7398,31.4,NEAR COAST OF NORTHERN CHILE,8884448,1350989120
2012,10,23,0.402430556,5.9,-22.273,171.6892,122.8,SOUTHEAST OF LOYALTY ISLANDS,8884410,1350985170
2012,10,23,0.398148148,5.6,-57.5673,148.3909,10,WEST OF MACQUARIE ISLAND,8884404,1350984800
2012,10,23,0.370578704,5.9,29.0656,139.2767,445.6,"SOUTHEAST OF HONSHU, JAPAN",8884373,1350982418
2012,10,22,0.413854167,5,-56.435,-25.7416,29,SOUTH SANDWICH ISLANDS REGION,8883347,1350899757
2012,10,21,0.8640625,5,12.6461,-88.29,54,OFF COAST OF CENTRAL AMERICA,8882810,1350852255
2012,10,21,0.852986111,5.5,12.693,-88.2051,51.5,OFF COAST OF CENTRAL AMERICA,8882802,1350851298
2012,10,21,0.498240741,5,53.4862,142.6904,14.6,"SAKHALIN, RUSSIA",8882385,1350820648
2012,10,21,0.334097222,5,-29.0111,-177.0743,36,"KERMADEC ISLANDS, NEW ZEALAND",8882206,1350806466
2012,10,21,0.288310185,5.4,36.303,-120.8938,10.8,CENTRAL CALIFORNIA,8882151,1350802510
2012,10,21,0.059282407,5.6,66.2754,-18.7139,7.4,ICELAND REGION,8881893,1350782722
2012,10,21,0.007349537,5.3,66.2693,-18.6883,9.3,ICELAND REGION,8881810,1350778235
2012,10,20,0.958703704,6.2,-13.573,166.6105,43.5,VANUATU ISLANDS,3480924,1350774032
2012,10,19,0.723657407,5.2,-21.0831,176.6455,35,SOUTH OF FIJI ISLANDS,8880333,1350667324
2012,10,19,0.648726852,5.3,-30.7859,-176.6517,45.8,KERMADEC ISLANDS REGION,8880230,1350660850
2012,10,19,0.426331019,5.6,-9.2968,67.0699,10,MID-INDIAN RIDGE,8879970,1350641635
2012,10,19,0.149444444,5,32.577,30.9775,18.5,EASTERN MEDITERRANEAN SEA,8879668,1350617712
2012,10,19,0.05537037,5,-4.7622,152.2329,90.3,"NEW BRITAIN REGION, P.N.G.",8879588,1350609584
2012,10,18,0.891921296,5.1,-62.7567,155.6945,10,BALLENY ISLANDS REGION,8879424,1350595462
2012,10,18,0.106608796,5,23.8009,81.2578,35,SOUTHERN INDIA,8878558,1350527611
2012,10,18,0.060601852,5.9,-54.3051,144.2082,11.3,WEST OF MACQUARIE ISLAND,8878505,1350523636
2012,10,17,0.81869213,5,1.2293,97.1265,33.7,"NORTHERN SUMATRA, INDONESIA",8878267,1350502735
2012,10,17,0.724791667,5.3,-19.2031,-174.065,31.1,TONGA ISLANDS,8878143,1350494622
2012,10,17,0.618043981,5,-15.1301,-173.478,30,TONGA ISLANDS,8877967,1350485399
2012,10,17,0.19619213,6,4.1791,124.5614,338.4,CELEBES SEA,3480694,1350448951
2012,10,17,0.093738426,5,-27.3526,-176.9075,55,KERMADEC ISLANDS REGION,8877346,1350440099
2012,10,16,0.988148148,5.7,-38.7392,176.0907,119,"NORTH ISLAND, NEW ZEALAND",8877240,1350430976
2012,10,16,0.569039352,5.2,31.2244,130.3333,173.2,"KYUSHU, JAPAN",8876737,1350394765
2012,10,16,0.52875,5.6,49.5657,156.5197,76.2,KURIL ISLANDS,8876709,1350391284
2012,10,16,0.521585648,5,32.9166,141.5623,37.6,"SOUTHEAST OF HONSHU, JAPAN",8876698,1350390665
2012,10,16,0.085729167,5,31.3347,140.3267,96.7,"SOUTHEAST OF HONSHU, JAPAN",8876244,1350353007
2012,10,16,0.011608796,5,-36.8761,78.4491,15,MID-INDIAN RIDGE,8876160,1350346603
2012,10,15,0.947928241,5,51.8336,159.6828,32.4,OFF EAST COAST OF KAMCHATKA,8876100,1350341101
2012,10,15,0.877986111,5.1,-31.7146,-71.992,14.2,NEAR COAST OF CENTRAL CHILE,8876024,1350335058
2012,10,15,0.846527778,5.3,-20.4601,-178.1592,541.5,FIJI ISLANDS REGION,8875986,1350332340
2012,10,15,0.744664352,5.5,14.091,-91.1419,76.5,GUATEMALA,8875889,1350323539
2012,10,15,0.054918981,5.6,51.8546,159.559,46.2,OFF EAST COAST OF KAMCHATKA,8875169,1350263945
2012,10,15,0.003923611,5,-38.3749,175.954,177.9,"NORTH ISLAND, NEW ZEALAND",8875124,1350259539
2012,10,14,0.595034722,5,48.2219,154.6361,53.7,KURIL ISLANDS,8874655,1350224211
2012,10,14,0.554780093,5.1,-10.3109,161.5141,66.2,SOLOMON ISLANDS,8874603,1350220733
2012,10,14,0.553784722,5.1,36.142,69.221,40.7,"HINDU KUSH REGION, AFGHANISTAN",8874600,1350220647
2012,10,14,0.466377315,5.4,38.254,144.3655,25,"OFF EAST COAST OF HONSHU, JAPAN",8874511,1350213095
2012,10,14,0.465,5.5,48.3333,154.5444,53.6,KURIL ISLANDS,8874507,1350212976
2012,10,14,0.445405093,5.4,14.6494,-92.5139,75.1,"NEAR COAST OF CHIAPAS, MEXICO",8874489,1350211283
2012,10,14,0.426157407,5.6,41.7207,46.3143,24,EASTERN CAUCASUS,8874466,1350209620
2012,10,14,0.404155093,5.8,48.2556,154.5874,46.8,KURIL ISLANDS,8874440,1350207719
2012,10,14,0.261678241,5,-2.5254,142.33,35,"NEAR N COAST OF NEW GUINEA, PNG.",8874279,1350195409
2012,10,14,0.207025463,5.8,-7.1731,156.1262,62.6,SOLOMON ISLANDS,8874232,1350190687
2012,10,14,0.16693287,5,4.853,124.703,10,CELEBES SEA,8874195,1350187223
2012,10,13,0.963819444,5.1,-2.5697,142.3121,23.8,"NEAR N COAST OF NEW GUINEA, PNG.",8873948,1350169674
2012,10,13,0.942025463,5.3,-16.9766,-174.3809,51.7,TONGA ISLANDS,8873928,1350167791
2012,10,13,0.745023148,5.1,-19.9402,-174.0539,26,TONGA ISLANDS,8873697,1350150770
2012,10,13,0.419409722,5.1,-11.0833,162.8428,34,SOLOMON ISLANDS,8873294,1350122637
2012,10,13,0.351215278,5.2,-22.3252,170.4666,33,SOUTHEAST OF LOYALTY ISLANDS,8873203,1350116745
2012,10,12,0.808506944,5,9.5748,-84.2684,53.1,COSTA RICA,8872619,1350069855
2012,10,12,0.548425926,5.2,-61.2405,154.3723,10,BALLENY ISLANDS REGION,8872295,1350047384
2012,10,12,0.206481481,5.4,35.8147,140.6342,35.4,"NEAR EAST COAST OF HONSHU, JAPAN",8871788,1350017840
2012,10,12,0.021886574,6.6,-4.8858,134.0822,34.6,"IRIAN JAYA REGION, INDONESIA",3443511,1350001891
2012,10,11,0.919270833,5.1,-56.3167,-25.7809,33,SOUTH SANDWICH ISLANDS REGION,8871522,1349993025
2012,10,11,0.723715278,5.6,-32.876,-70.5862,82,CHILE-ARGENTINA BORDER REGION,8871325,1349976129
2012,10,11,0.71380787,5.3,1.4416,92.5306,24,OFF W COAST OF NORTHERN SUMATRA,8871317,1349975273
2012,10,11,0.377905093,5.3,-56.0651,-143.6825,10,PACIFIC-ANTARCTIC RIDGE,8870938,1349946251
2012,10,10,0.951053241,5.1,-60.3096,-26.683,20,SOUTH SANDWICH ISLANDS REGION,8870497,1349909371
2012,10,10,0.513715278,5.4,10.0416,-85.5596,27.3,COSTA RICA,8869976,1349871585
2012,10,9,0.745023148,5.5,-61.4903,153.2866,10,BALLENY ISLANDS REGION,8869169,1349805170
2012,10,9,0.522314815,6.6,-60.6414,153.9333,12.1,WEST OF MACQUARIE ISLAND,3443380,1349785928
2012,10,9,0.326527778,5.2,-5.2001,68.8286,10,CHAGOS ARCHIPELAGO REGION,8868695,1349769012
2012,10,9,0.326319444,5.6,-2.7203,139.2381,37.8,NEAR NORTH COAST OF IRIAN JAYA,8868693,1349768994
2012,10,9,0.302060185,5.5,-2.6979,139.2755,27,NEAR NORTH COAST OF IRIAN JAYA,8868661,1349766898
2012,10,8,0.934803241,5,-4.6054,129.2723,18.3,BANDA SEA,8868301,1349735167
2012,10,8,0.500590278,5,-4.6014,129.2386,40,BANDA SEA,8867759,1349697651
2012,10,8,0.488587963,6.2,-4.5414,129.2347,29.6,BANDA SEA,3443291,1349696614
2012,10,8,0.268321759,6,25.0882,-109.6135,17,GULF OF CALIFORNIA,3443289,1349677583
2012,10,8,0.076678241,5.8,-21.7976,-68.3792,122.9,CHILE-BOLIVIA BORDER REGION,8867304,1349661025
2012,10,7,0.48806713,5.1,40.756,48.435,40.6,EASTERN CAUCASUS,8866667,1349610169
2012,10,7,0.358715278,5.2,-5.5828,151.8464,45,"NEW BRITAIN REGION, P.N.G.",8866511,1349598993
2012,10,7,0.318599537,5,-15.2206,-171.9735,23,SAMOA ISLANDS REGION,8866462,1349595527
2012,10,7,0.135011574,5.5,18.6377,120.9917,52.2,"LUZON, PHILIPPINES",8866276,1349579665
2012,10,6,0.367523148,5.1,23.7465,-108.8747,10,GULF OF CALIFORNIA,8865414,1349513354
2012,10,6,0.152824074,5.2,23.812,-45.8027,10,NORTHERN MID-ATLANTIC RIDGE,8865188,1349494804
2012,10,5,0.834837963,5.5,23.4802,-108.6076,10,GULF OF CALIFORNIA,8864792,1349467330
2012,10,5,0.765902778,5.5,12.9534,-91.7349,23.2,OFF COAST OF CENTRAL AMERICA,8864694,1349461374
2012,10,5,0.755763889,5,-6.7412,129.5818,150,BANDA SEA,8864680,1349460498
2012,10,5,0.342581019,5,26.2599,125.2066,162.6,NORTHEAST OF TAIWAN,8864120,1349424799
2012,10,5,0.013842593,5.5,17.4768,-46.5198,10.9,NORTHERN MID-ATLANTIC RIDGE,8863775,1349396396
2012,10,5,0.010891204,5.4,17.5218,-46.5026,12,NORTHERN MID-ATLANTIC RIDGE,8863773,1349396141
2012,10,4,0.977395833,5,17.5945,-46.4429,12,NORTHERN MID-ATLANTIC RIDGE,8863737,1349393247
2012,10,4,0.968703704,5.5,17.4792,-46.5784,11.1,NORTHERN MID-ATLANTIC RIDGE,8863716,1349392496
2012,10,4,0.614953704,5.2,9.8635,126.4897,48.6,"MINDANAO, PHILIPPINES",8863314,1349361932
2012,10,4,0.080081019,5,13.1121,120.4277,58,"MINDORO, PHILIPPINES",8862780,1349315719
2012,10,3,0.950648148,5.1,-14.4691,-76.2122,29,NEAR COAST OF PERU,8862651,1349304536
2012,10,3,0.769826389,5,5.8528,126.9949,150.2,"MINDANAO, PHILIPPINES",8862473,1349288913
2012,10,3,0.56431713,5.5,-0.4253,97.6644,19,"SOUTHWEST OF SUMATRA, INDONESIA",8862224,1349271157
2012,10,3,0.344884259,5,44.2613,-129.1164,10,OFF COAST OF OREGON,8861970,1349252198
2012,10,3,0.268263889,5.1,-6.3083,152.7957,39.8,"NEW BRITAIN REGION, P.N.G.",8861898,1349245578
2012,10,2,0.820462963,5.6,-64.9239,178.2287,10,BALLENY ISLANDS REGION,8861425,1349206888
2012,10,2,0.777210648,5,-20.7446,-174.01,27,TONGA ISLANDS,8861356,1349203151
2012,10,2,0.734282407,5,-2.8813,101.9471,111,"SOUTHERN SUMATRA, INDONESIA",8861305,1349199442
2012,10,2,0.628368056,5,-40.3046,-85.5625,10,WEST CHILE RISE,8861167,1349190291
2012,10,2,0.483217593,5.3,-21.1847,-174.3715,27,TONGA ISLANDS,8860977,1349177750
2012,10,2,0.267731481,5.1,8.262,123.2017,43.4,"MINDANAO, PHILIPPINES",8860745,1349159132
2012,10,2,0.148310185,5.4,-19.0056,-174.7736,136,TONGA ISLANDS,8860621,1349148814
2012,10,1,0.955416667,5.3,39.8006,143.3247,20.9,"OFF EAST COAST OF HONSHU, JAPAN",8860405,1349132148
2012,10,1,0.931782407,6,39.8235,143.2093,18,"OFF EAST COAST OF HONSHU, JAPAN",3414148,1349130106
2012,10,1,0.778391204,5.3,36.9334,141.2896,22.8,"NEAR EAST COAST OF HONSHU, JAPAN",8860170,1349116853
2012,10,1,0.730891204,5.5,18.6715,-107.0745,10,"OFF COAST OF JALISCO, MEXICO",8860109,1349112749
2012,10,1,0.725497685,5,-24.7467,-179.327,490,SOUTH OF FIJI ISLANDS,8860098,1349112283
2012,9,30,0.688587963,7.2,1.9079,-76.3716,155.2,COLOMBIA,3414107,1349022694
2012,9,30,0.649907407,5.3,23.0507,146.0871,28.9,NORTH PACIFIC OCEAN,8858961,1349019352
2012,9,30,0.644895833,5,8.47,125.733,69,"MINDANAO, PHILIPPINES",8858955,1349018919
2012,9,29,0.742326389,5.3,-17.5312,-69.7152,133.3,PERU-BOLIVIA BORDER REGION,8858034,1348940937
2012,9,29,0.591678241,5,13.8435,120.657,153.1,"MINDORO, PHILIPPINES",8857877,1348927921
2012,9,29,0.475393519,5.4,6.059,92.7733,38.6,"NICOBAR ISLANDS, INDIA REGION",8857758,1348917874
2012,9,29,0.29943287,5.3,16.0977,-98.6209,13.2,"NEAR COAST OF GUERRERO, MEXICO",8857563,1348902671
2012,9,28,0.973981481,5.2,-8.9936,157.4965,17,SOLOMON ISLANDS,8857239,1348874552
2012,9,28,0.642280093,5.1,24.9365,-110.2194,10,"BAJA CALIFORNIA, MEXICO",8856844,1348845893
2012,9,27,0.995706019,5.8,-8.8503,157.5186,13.7,SOLOMON ISLANDS,8856152,1348790029
2012,9,27,0.48025463,5.2,-17.2669,-177.0699,10,FIJI ISLANDS REGION,8855575,1348745494
2012,9,26,0.986064815,6.5,51.5408,-178.1844,26.8,"ANDREANOF ISLANDS, ALEUTIAN IS.",3404092,1348702796
2012,9,26,0.739583333,5.2,-22.297,-68.6263,113.1,NORTHERN CHILE,8854689,1348681500
2012,9,26,0.719351852,5.2,-26.0133,-177.249,102.5,SOUTH OF FIJI ISLANDS,8854652,1348679752
2012,9,26,0.281493056,5,-19.0089,-175.3073,202.2,TONGA ISLANDS,8854112,1348641921
2012,9,26,0.070625,5.1,-21.298,-174.1906,32.2,TONGA ISLANDS,8853879,1348623702
2012,9,26,0.012430556,5.3,24.7815,-110.2727,10,"BAJA CALIFORNIA, MEXICO",8853829,1348618674
2012,9,25,0.989861111,6.3,24.7742,-110.1836,8.1,"BAJA CALIFORNIA, MEXICO",3382161,1348616724
2012,9,25,0.821203704,5.2,-9.8065,159.799,26,SOLOMON ISLANDS,8853607,1348602152
2012,9,25,0.796539352,5,-24.9518,-13.7113,14,SOUTHERN MID-ATLANTIC RIDGE,8853587,1348600021
2012,9,25,0.772962963,5.3,-21.1404,-174.1601,31,TONGA ISLANDS,8853562,1348597984
2012,9,25,0.598356481,5,36.1105,142.4532,19,"OFF EAST COAST OF HONSHU, JAPAN",8853350,1348582898
2012,9,25,0.43224537,5,-61.5697,157.265,10,BALLENY ISLANDS REGION,8853145,1348568546
2012,9,25,0.35625,5.2,36.3301,69.1365,28.9,"HINDU KUSH REGION, AFGHANISTAN",8853062,1348561980
2012,9,25,0.2346875,5.3,-25.5124,178.2678,585,SOUTH OF FIJI ISLANDS,8852942,1348551477
2012,9,25,0.129756944,5.7,-15.5023,-173.7718,106.2,TONGA ISLANDS,8852856,1348542411
2012,9,25,0.071678241,5,-53.2058,25.5344,10,SOUTH OF AFRICA,8852781,1348537393
2012,9,24,0.438449074,5.5,-21.297,-174.1821,11.3,TONGA ISLANDS,8852072,1348482682
2012,9,24,0.038784722,5,0.5165,-25.5963,10,CENTRAL MID-ATLANTIC RIDGE,8851642,1348448151
2012,9,24,0.019467593,5,5.5908,126.6082,71.3,"MINDANAO, PHILIPPINES",8851608,1348446482
2012,9,23,0.987824074,5.3,11.7246,143.4151,19.2,SOUTH OF MARIANA ISLANDS,8851581,1348443748
2012,9,23,0.436168981,5.3,-16.9552,66.4673,21,MID-INDIAN RIDGE,8850888,1348396085
2012,9,23,0.2784375,5.4,-16.9511,175.3497,35,FIJI ISLANDS REGION,8850706,1348382457
2012,9,23,0.139907407,5.1,-58.2531,-13.5484,10,EAST OF SOUTH SANDWICH ISLANDS,8850550,1348370488
2012,9,22,0.609803241,5.1,-32.4367,-14.1941,10,SOUTHERN MID-ATLANTIC RIDGE,8849902,1348324687
2012,9,22,0.563217593,5.2,-6.3298,151.2304,36,"NEW BRITAIN REGION, P.N.G.",8849839,1348320662
2012,9,22,0.520810185,5.5,16.3737,-98.1961,19.8,"NEAR COAST OF GUERRERO, MEXICO",8849787,1348316998
2012,9,22,0.40068287,5.2,45.9935,141.9785,318.9,"HOKKAIDO, JAPAN REGION",8849659,1348306619
2012,9,22,0.290590278,5.5,-20.8887,-174.1108,17.5,TONGA ISLANDS,8849549,1348297107
